Node	Time	ActivationDownPrice
46	12	71.37
46	13	67.58
46	14	61.41
46	15	60.72
46	16	55.26
46	17	61.14
46	18	75.9
46	19	89.5
46	20	84.5
46	21	114.54
46	22	104.53
46	23	103.66
46	24	95.77
47	1	60.0
47	2	70.0
47	3	70.0
47	4	77.83
47	5	80.5
47	6	75.0
47	7	75.0
47	8	422.37
47	9	386.16
47	10	375.43
47	11	329.85
47	12	273.54
47	13	184.5
47	14	184.5
47	15	208.0
47	16	220.0
47	17	310.0
47	18	411.5
47	19	141.24
47	20	65.71
47	21	80.0
47	22	68.5
47	23	64.0
47	24	50.5
48	1	37.0
48	2	37.0
48	3	39.0
48	4	29.5
48	5	29.5
48	6	36.0
48	7	42.5
48	8	74.0
48	9	55.0
48	10	50.06
48	11	40.0
48	12	40.0
48	13	35.0
48	14	37.0
48	15	40.0
48	16	40.0
48	17	42.5
48	18	58.83
48	19	60.0
48	20	65.55
48	21	53.0
48	22	49.88
48	23	46.11
48	24	44.96
49	1	19.92
49	2	19.08
49	3	18.92
49	4	18.8
49	5	18.92
49	6	19.17
49	7	20.07
49	8	20.0
49	9	20.0
49	10	20.22
49	11	19.56
49	12	19.51
49	13	19.11
49	14	19.12
49	15	19.23
49	16	19.29
49	17	20.4
49	18	20.74
49	19	20.93
49	20	21.06
49	21	20.58
49	22	20.3
49	23	19.55
49	24	20.04
50	1	-8.0
50	2	-8.0
50	3	-8.0
50	4	-8.0
50	5	-5.0
50	6	-5.0
50	7	-3.8
50	8	-3.5
50	9	-3.5
50	10	-1.0
50	11	-1.0
50	12	-1.0
50	13	2.49
50	14	2.6
50	15	2.98
50	16	3.76
50	17	-1.0
50	18	3.52
50	19	3.29
50	20	3.31
50	21	2.46
50	22	-0.5
50	23	-0.5
50	24	0.0
51	1	19.95
51	2	19.93
51	3	19.95
51	4	20.0
51	5	23.01
51	6	36.59
51	7	37.96
51	8	37.39
51	9	14.99
51	10	-4.0
51	11	-7.91
51	12	-7.91
51	13	-9.02
51	14	-5.49
51	15	-3.99
51	16	-0.1
51	17	4.21
51	18	28.87
51	19	36.53
51	20	36.63
51	21	36.33
51	22	32.42
51	23	26.85
51	24	8.0
52	1	36.65
52	2	36.42
52	3	36.42
52	4	36.08
52	5	36.01
52	6	39.35
52	7	42.68
52	8	43.6
52	9	42.82
52	10	42.42
52	11	41.7
52	12	40.96
52	13	36.0
52	14	32.5
52	15	32.0
52	16	34.0
52	17	34.0
52	18	39.58
52	19	33.19
52	20	32.53
52	21	33.5
52	22	33.14
52	23	33.5
52	24	36.43
53	1	35.05
53	2	35.08
53	3	34.0
53	4	33.0
53	5	33.0
53	6	39.53
53	7	48.91
53	8	92.99
53	9	75.38
53	10	59.97
53	11	42.89
53	12	42.48
53	13	39.83
53	14	39.26
53	15	38.5
53	16	37.72
53	17	39.02
53	18	39.66
53	19	39.65
53	20	39.18
53	21	37.24
53	22	32.5
53	23	31.0
53	24	31.5
54	1	19.0
54	2	20.15
54	3	20.03
54	4	20.17
54	5	19.0
54	6	13.4
54	7	20.0
54	8	21.0
54	9	23.0
54	10	23.46
54	11	23.96
54	12	23.97
54	13	16.0
