Node	Time	Intraday_Price
29	17	45.75074124639407
29	18	53.24802363152415
29	19	44.520952391873614
29	20	75.4536796972651
29	21	50.79128224815184
29	22	56.73564054489571
29	23	38.74244505748941
29	24	36.87846288015424
30	1	13.481668245784624
30	2	11.790117531386977
30	3	9.09581280035578
30	4	8.599175204527768
30	5	34.018977409311816
30	6	46.93793382936905
30	7	31.336379489813414
30	8	29.979199998734256
30	9	24.356814625944196
30	10	27.985234128394726
30	11	51.880123470407746
30	12	35.41604677739059
30	13	50.51988581456176
30	14	29.431913525558063
30	15	38.48914223275409
30	16	27.44760297758912
30	17	52.36807523363366
30	18	44.86670910393395
30	19	47.05220244518619
30	20	45.61754044832472
30	21	52.83872235118555
30	22	40.28210499473451
30	23	35.404257888712046
30	24	14.002184681351238
31	1	102.80989113044426
31	2	81.9126763454149
31	3	91.1371616465292
31	4	88.14950192404986
31	5	51.69199578791555
31	6	89.67083148248797
31	7	119.67636432368636
31	8	163.80637006783115
31	9	155.582151402977
31	10	175.82177147707677
31	11	72.3682159998879
31	12	113.4939159088228
31	13	119.9087494282412
31	14	146.7903194152798
31	15	148.46935497339075
31	16	97.77325920114804
31	17	127.47053635556243
31	18	184.70846086129836
31	19	162.5877076322652
31	20	147.37704446621382
31	21	137.19428013403405
31	22	154.02164612363887
31	23	122.72908779806215
31	24	57.34352636915772
32	1	1.2420290827602598
32	2	0.7963179640722673
32	3	0.9988533806961988
32	4	1.4756654536365132
32	5	0.7956406329794651
32	6	0.9811540120132111
32	7	2.1020861494378864
32	8	2.533502770997432
32	9	3.245103516918396
32	10	1.4456818908184188
32	11	1.4923652719046738
32	12	1.6163979647198095
32	13	1.793328691193203
32	14	1.9045300966281904
32	15	2.346156523263002
32	16	2.639350687729709
32	17	8.317868091544028
32	18	10.665588886507724
32	19	11.321051962184772
32	20	7.783751757814211
32	21	6.964739170567433
32	22	1.8034626263360056
32	23	1.3999809406062615
32	24	1.8922177257552144
33	1	45.33216434921892
33	2	59.881300271654936
33	3	50.835339468423975
33	4	59.282320361619796
33	5	49.78585224184325
33	6	52.41704826676327
33	7	35.9022496923487
33	8	62.59478137287166
33	9	47.09960085566015
33	10	57.48729085593729
33	11	42.84757535462407
33	12	42.59871368252218
33	13	74.95858058971015
33	14	42.92467105284834
33	15	43.06585041153411
33	16	67.02208458453696
33	17	74.59945690120664
33	18	46.02605930295061
33	19	63.45210880565325
33	20	36.149226913532665
33	21	51.714891558914054
33	22	34.53177066859398
33	23	44.45071178043287
33	24	32.454401041532144
34	1	3.7050637217251445
34	2	3.4462753106165094
34	3	5.709291066877324
34	4	7.2609624102541135
34	5	5.1668640501797976
34	6	5.309601081386678
34	7	23.995231506807738
34	8	23.910266799126415
34	9	29.192016046261433
34	10	17.882017170313986
34	11	20.4526875783758
34	12	12.909647399873338
34	13	13.849173370499562
34	14	8.626946700498763
34	15	7.340617235300613
34	16	7.784910340381978
34	17	13.1794605427616
34	18	11.845717344202818
34	19	12.237732320608261
34	20	6.0860704116590325
34	21	7.5157671343642845
34	22	9.314835658571443
34	23	3.0551841971152243
34	24	2.5803937670208623
35	1	65.36630166647797
35	2	37.79464569769974
35	3	60.11763942269278
35	4	29.677175847103932
35	5	46.40060014905581
35	6	53.78642766341272
35	7	72.53729991180843
35	8	95.11256334415286
35	9	97.58442967758256
35	10	70.54754165981575
35	11	82.7597417648162
35	12	78.59345928970937
35	13	52.03516268810444
35	14	71.02952744703013
35	15	41.167056737974995
35	16	50.018805668061034
35	17	55.36111291453526
35	18	46.382785447704926
35	19	38.68782450877214
35	20	58.480466598402636
35	21	47.754865395319996
35	22	25.77406889049294
35	23	43.88470225307547
35	24	53.992946626292415
36	1	31.544788529362954
36	2	40.54295755204227
36	3	19.802244859689882
36	4	33.96864829584089
36	5	23.62592755470302
36	6	47.14637458608056
36	7	27.859120552813618
36	8	34.81639945562805
36	9	56.68617476528926
36	10	37.44509458970641
36	11	51.572550877247444
36	12	40.88890490943547
36	13	44.81284674852721
36	14	34.71109651760618
36	15	13.275536014439068
36	16	29.194860820055023
36	17	21.711341060081285
36	18	32.28804541121654
36	19	29.516075046198715
36	20	37.8673460729392
36	21	28.1068355355657
36	22	19.01181302004004
36	23	31.446677519773196
36	24	24.93051034229367
37	1	53.894727471234155
37	2	38.876904062086346
37	3	37.353821915213594
37	4	27.233379147195183
37	5	39.00199433787038
37	6	46.72318271006196
37	7	53.69203157397467
37	8	91.41122365632796
37	9	90.31502163677763
37	10	62.39694346363635
37	11	83.81908410088685
37	12	72.16181775446574
37	13	31.478815673020296
37	14	58.1798368181006
37	15	102.52107816398455
37	16	60.78705386775339
37	17	137.25837943983498
37	18	131.32091159768757
37	19	172.86932985474095
37	20	174.39878402099313
37	21	93.60981891092027
37	22	139.22587107761137
37	23	76.58670947556925
37	24	28.113778039336104
38	1	54.70101659775782
38	2	65.89575061842903
38	3	37.287939556796815
38	4	62.42027873122289
38	5	50.79689494526996
38	6	52.434000234620825
38	7	65.35799970384629
38	8	61.98785425005845
38	9	58.71386822566476
38	10	40.81000242951892
38	11	57.81498454308772
38	12	49.357204166907565
38	13	56.31972471857536
38	14	74.61933342598014
38	15	65.41202668487084
38	16	63.311994256413044
38	17	61.611763756066075
38	18	54.400652701269514
38	19	55.75158581207554
38	20	55.091823366512514
38	21	65.3835158534378
38	22	41.065291575630646
38	23	76.93243637932912
38	24	49.25317428432018
39	1	22.843709626918137
39	2	30.702476554533224
39	3	34.32278247962894
39	4	32.958588614911896
39	5	44.37768401024947
39	6	43.183603658014526
39	7	44.66197442044104
39	8	54.07401932914069
39	9	50.54210272517715
39	10	71.20872599472575
39	11	63.30715078243628
39	12	41.38356752514023
39	13	34.57546331657675
39	14	25.23943864330791
39	15	44.50364383484951
39	16	45.25031427147367
39	17	49.18149418886975
39	18	27.37572133416923
39	19	53.98909724038161
39	20	53.21330216029635
39	21	27.589719553352293
39	22	33.37506647208162
39	23	52.1139979770546
39	24	31.319280425897073
40	1	45.519628494784456
40	2	39.093102176238524
40	3	47.506695786882
40	4	39.46645505466458
40	5	43.7353656699515
40	6	36.04445098345267
40	7	30.583885089098292
40	8	86.72995544564829
40	9	198.8956907494757
40	10	127.35340333927937
40	11	86.3562119262938
40	12	131.24377102155597
40	13	82.07282816726432
40	14	53.73799408724391
40	15	62.51870836926545
40	16	33.67384766333234
40	17	68.75988234459426
40	18	76.47238781225239
40	19	76.66492653529575
40	20	42.96557920172267
40	21	38.483140359481766
40	22	42.820962174325906
40	23	35.440825920060945
40	24	34.438454803183205
41	1	94.8185079274545
41	2	87.68894072451978
41	3	58.911382360404986
41	4	102.2794189010572
41	5	73.21029391432045
41	6	100.95157223453633
41	7	66.8586175346367
41	8	130.79329572227599
41	9	135.95528338527927
41	10	213.3659082642962
41	11	135.19299277725992
41	12	130.649245325507
41	13	120.95026866894192
41	14	86.67147662771082
41	15	95.24090817083864
41	16	84.63255949893636
41	17	85.9633403559748
41	18	128.6176389690333
41	19	129.0013610515631
41	20	151.9245503439945
41	21	84.64407013618272
41	22	75.69795179737888
41	23	109.03746891952208
41	24	72.75266706899278
42	1	83.9807358226359
42	2	62.123112890183236
42	3	64.06089638941411
42	4	56.85928375561812
42	5	48.33365531823395
42	6	62.21876679463809
42	7	62.648657497740025
42	8	84.57895553720132
42	9	83.278420179511
42	10	165.1034536396488
42	11	143.6825245504023
42	12	255.32171229103878
42	13	145.8255953685808
42	14	139.54348140261615
42	15	227.9482840881277
42	16	129.01952315201916
42	17	156.9316958046501
42	18	204.87956783529944
42	19	150.05748760499833
42	20	152.62268389513753
42	21	102.93253551642282
42	22	79.8855053526563
42	23	54.29649502836838
42	24	28.37195929099849
43	1	56.73559753650278
43	2	45.212521326008634
43	3	32.127226919473834
43	4	37.82204289204336
43	5	43.1458708884884
43	6	38.84462378048931
43	7	49.78123822455387
43	8	90.31711519418523
43	9	64.3084331544628
43	10	55.01481415454992
43	11	88.03807306474029
43	12	73.46548770387803
43	13	34.59761931588005
43	14	33.75950674763742
43	15	70.36151263419045
43	16	39.080924119766905
43	17	48.88649834828241
43	18	67.67887676181284
43	19	63.772653880211095
43	20	63.124175082726154
43	21	65.03940331047714
43	22	48.44558419161778
43	23	47.20437419085851
43	24	35.26629981050645
44	1	26.04473154196193
44	2	74.14293180543133
44	3	62.93455417130522
44	4	34.835013618581705
44	5	52.52741801026336
44	6	69.91996279630733
44	7	55.88894825857221
44	8	57.614220155475785
44	9	51.06855168240802
44	10	73.48638426570318
44	11	66.03377562168757
44	12	55.124351564531295
44	13	44.96480221618416
44	14	23.168473653574118
44	15	50.714478750312075
44	16	38.800017914563526
44	17	45.75074124639407
44	18	53.24802363152415
44	19	44.520952391873614
44	20	75.4536796972651
44	21	50.79128224815184
44	22	56.73564054489571
44	23	38.74244505748941
44	24	36.87846288015424
45	1	20.58185071941215
45	2	36.83499324121745
45	3	34.779127575857316
45	4	18.005702844517334
45	5	18.434048744104757
45	6	30.77776897297485
45	7	21.141623388597758
45	8	35.408606716508864
45	9	44.49300710834531
45	10	37.21135631961744
45	11	27.344389754837263
45	12	31.972067287526297
45	13	21.936089373844045
45	14	18.216100802865846
45	15	33.51877522568619
45	16	37.214980107725815
45	17	30.619217135463295
45	18	29.623998302269253
45	19	24.228848853154137
45	20	13.739835057673496
45	21	21.54570962494089
45	22	19.740952002342873
45	23	26.81317191266913
45	24	16.745044486024486
46	1	27.208344440686695
46	2	43.20900004662264
46	3	27.514818927054574
46	4	48.426947845422326
46	5	57.22690484976992
46	6	39.16610670965873
46	7	52.63607513478232
46	8	53.22503711227795
46	9	98.63682335572842
46	10	96.91389916377847
46	11	83.1923607870529
46	12	97.76834543021455
46	13	93.03308903120934
46	14	61.27482695542142
46	15	77.60364404877987
46	16	45.89853612637672
46	17	104.17984717693744
46	18	75.92785173901632
46	19	152.08212202275587
46	20	129.00869174480704
46	21	116.6838687053484
46	22	144.78708184154974
46	23	135.2675876048744
46	24	78.91120024630973
47	1	88.9459958037956
47	2	83.79428865230265
47	3	87.79788235099585
47	4	79.0181967794903
47	5	71.86731903811419
47	6	83.79204388673836
47	7	113.20287332132924
47	8	665.4322849339896
47	9	406.02894714037177
47	10	240.51528686791337
47	11	394.67282251815874
47	12	329.8958416677567
47	13	243.28551593587153
47	14	284.3109097698641
47	15	315.1923489078174
47	16	507.198314484115
47	17	484.85506524677317
47	18	469.55480430295563
47	19	521.3114290289528
47	20	408.05829294086965
47	21	195.7492063370582
47	22	114.36703308057919
47	23	142.345715523705
47	24	57.02740499868561
48	1	37.835446563295285
48	2	38.49759064362407
48	3	54.35351668042783
48	4	57.33506843659352
48	5	21.184549701333818
48	6	60.71586139851583
48	7	51.05233028818097
48	8	63.157299815588836
48	9	79.4338774146836
48	10	57.70834659018109
48	11	49.06368806551596
48	12	57.70007890430016
48	13	29.086103633838473
48	14	29.310144528838364
48	15	50.218357550743264
48	16	65.15560944871618
48	17	57.064211891474905
48	18	55.7109646616152
48	19	72.66956781917406
48	20	57.296193455184195
48	21	59.648066774104834
48	22	61.2175520520711
48	23	67.45520251846955
48	24	48.99655400051134
49	1	19.56545307137108
49	2	28.514462293165316
49	3	11.8349375488108
49	4	23.435992156639184
49	5	19.330819757766445
49	6	17.94067936216792
49	7	15.31501272324778
49	8	28.94686552129569
49	9	23.46743531307939
49	10	15.637645409863902
49	11	16.731665680461784
49	12	23.78673851946532
49	13	22.0120150871989
49	14	19.57361670786242
49	15	20.57870331336572
49	16	16.47477368582837
49	17	17.85288703459316
49	18	20.505975110173118
49	19	14.055364945234205
49	20	18.056994916709396
49	21	21.820262950910806
49	22	15.944135715875806
49	23	17.188003279711662
49	24	21.788669317513573
50	1	0.2151209221215047
50	2	0.045036404328706675
50	3	0.02274412708254489
50	4	0.12022022541229682
50	5	0.3776331271966844
50	6	1.9429577571494485
50	7	3.0322086220234667
50	8	6.445773089421333
50	9	6.428107531002951
50	10	5.236500697356301
50	11	5.3388905882147295
50	12	5.13231930502698
50	13	2.7362169071919724
50	14	1.2234041467811492
50	15	3.059907217220647
50	16	4.156608954759043
50	17	3.925696465386473
50	18	4.076434446660584
50	19	1.4497584991553207
50	20	2.8966907525440804
50	21	2.547776889914258
50	22	0.8703111210133976
50	23	0.3946179296758279
50	24	0.0
51	1	18.856130272949517
51	2	28.145613971577685
51	3	11.181174574563691
51	4	18.32719138213079
51	5	25.61169891377568
