Node	Time	ActivationUpPrice
25	7	6.5
25	8	2.43
25	9	2.17
25	10	2.08
25	11	1.19
25	12	0.04
25	13	-0.07
25	14	-0.16
25	15	2.5
25	16	10.0
25	17	9.0
25	18	9.0
25	19	9.0
25	20	3.0
25	21	2.03
25	22	1.07
25	23	1.97
25	24	1.01
26	1	110.0
26	2	75.0
26	3	68.0
26	4	68.0
26	5	71.0
26	6	71.0
26	7	114.0
26	8	122.44
26	9	131.14
26	10	129.89
26	11	132.0
26	12	114.0
26	13	104.0
26	14	94.5
26	15	85.63
26	16	69.56
26	17	72.47
26	18	78.77
26	19	109.25
26	20	127.0
26	21	90.0
26	22	96.5
26	23	132.0
26	24	73.0
27	1	68.4
27	2	65.34
27	3	64.05
27	4	62.76
27	5	63.32
27	6	65.85
27	7	98.0
27	8	98.0
27	9	104.27
27	10	103.3
27	11	95.85
27	12	86.56
27	13	111.818
27	14	98.0
27	15	80.0
27	16	86.95
27	17	104.6
27	18	114.77
27	19	110.0
27	20	97.0
27	21	75.82
27	22	73.01
27	23	70.69
27	24	66.69
28	1	46.39
28	2	39.89
28	3	33.85
28	4	32.99
28	5	37.11
28	6	45.18
28	7	57.79
28	8	88.0
28	9	102.0
28	10	91.65
28	11	81.71
28	12	69.39
28	13	66.37
28	14	65.11
28	15	185.0
28	16	125.0
28	17	106.71
28	18	118.21
28	19	129.26
28	20	125.11
28	21	111.9
28	22	100.53
28	23	100.0
28	24	65.0
29	1	58.94
29	2	57.98
29	3	57.66
29	4	58.0
29	5	58.0
29	6	58.0
29	7	58.0
29	8	59.0
29	9	57.73
29	10	56.28
29	11	54.03
29	12	49.91
29	13	56.0
29	14	59.0
29	15	51.0
29	16	52.0
29	17	58.14
29	18	55.0
29	19	55.13
29	20	56.92
29	21	54.84
29	22	51.52
29	23	45.0
29	24	45.0
30	1	12.51
30	2	10.79
30	3	5.78
30	4	10.31
30	5	28.97
30	6	36.13
30	7	38.87
30	8	39.93
30	9	39.29
30	10	38.46
30	11	38.48
30	12	38.96
30	13	39.7
30	14	40.94
30	15	39.94
30	16	39.69
30	17	39.88
30	18	40.37
30	19	41.46
30	20	41.09
30	21	40.85
30	22	41.19
30	23	39.64
30	24	39.45
31	1	95.73
31	2	89.59
31	3	85.07
31	4	81.5
31	5	77.67
31	6	84.44
31	7	95.06
31	8	133.66
31	9	145.69
31	10	145.98
31	11	144.3
31	12	141.13
31	13	135.78
31	14	132.17
31	15	170.0
31	16	920.0
31	17	920.0
31	18	190.0
31	19	132.96
31	20	117.49
31	21	117.5
31	22	106.72
31	23	106.72
31	24	66.52
32	1	1.71
32	2	1.36
32	3	1.02
32	4	0.9
32	5	3.5
32	6	0.99
32	7	3.5
32	8	3.0
32	9	3.24
32	10	2.51
32	11	2.33
32	12	1.97
32	13	1.95
32	14	1.91
32	15	1.95
32	16	2.35
32	17	12.0
32	18	18.0
32	19	20.0
32	20	7.82
32	21	8.39
32	22	1.98
32	23	7.0
32	24	6.0
33	1	55.74
33	2	54.96
33	3	53.98
33	4	52.94
33	5	51.58
33	6	53.09
33	7	54.19
33	8	67.0
33	9	67.0
33	10	61.0
33	11	61.0
33	12	55.63
33	13	55.12
33	14	54.77
33	15	53.13
33	16	52.95
33	17	53.24
33	18	54.55
33	19	54.8
33	20	53.29
33	21	53.29
33	22	50.7
33	23	47.87
33	24	37.85
34	1	3.32
34	2	3.45
34	3	4.09
34	4	4.72
34	5	5.25
34	6	6.25
34	7	23.27
34	8	25.07
34	9	24.06
34	10	20.36
34	11	20.44
34	12	20.25
34	13	20.14
34	14	18.17
34	15	16.31
34	16	14.0
34	17	9.61
34	18	12.0
34	19	12.0
34	20	9.01
34	21	7.89
34	22	5.59
34	23	4.48
34	24	3.49
35	1	56.0
35	2	56.0
35	3	60.0
35	4	60.0
35	5	66.0
35	6	66.0
35	7	81.0
35	8	97.0
35	9	116.0
35	10	88.0
35	11	77.0
35	12	66.83
35	13	62.95
35	14	59.27
35	15	60.0
35	16	60.0
35	17	50.94
35	18	50.83
35	19	64.0
35	20	52.0
35	21	52.0
35	22	50.0
35	23	49.0
35	24	47.0
36	1	28.85
36	2	28.58
36	3	28.47
36	4	29.21
36	5	28.6
36	6	29.08
36	7	30.29
36	8	46.0
36	9	48.0
36	10	48.0
36	11	47.0
36	12	45.0
36	13	45.0
36	14	34.36
36	15	33.16
36	16	46.0
36	17	46.0
36	18	32.48
36	19	48.0
36	20	45.5
36	21	32.58
36	22	44.0
36	23	44.0
36	24	30.32
37	1	46.39
37	2	39.89
37	3	33.85
37	4	32.99
37	5	37.11
37	6	45.18
37	7	57.79
37	8	88.0
37	9	102.0
37	10	91.65
37	11	81.71
37	12	69.39
37	13	66.37
37	14	65.11
37	15	185.0
37	16	125.0
37	17	106.71
37	18	118.21
37	19	129.26
37	20	125.11
37	21	111.9
37	22	100.53
37	23	100.0
37	24	65.0
38	1	54.0
38	2	54.99
38	3	54.99
38	4	50.37
38	5	51.82
38	6	53.94
38	7	55.24
38	8	59.61
38	9	61.3
38	10	59.36
38	11	58.0
38	12	58.0
38	13	54.0
38	14	53.99
38	15	56.5
38	16	57.49
38	17	58.18
38	18	63.57
38	19	63.5
38	20	56.34
38	21	54.94
38	22	54.49
38	23	53.62
38	24	53.59
39	1	39.87
39	2	39.0
39	3	38.88
39	4	38.74
39	5	38.69
39	6	38.91
39	7	45.81
39	8	49.29
39	9	50.3
39	10	47.3
39	11	43.99
39	12	42.59
39	13	42.04
39	14	40.02
39	15	39.71
39	16	39.48
39	17	40.03
39	18	47.11
39	19	58.75
39	20	46.93
39	21	42.65
39	22	41.24
39	23	37.92
39	24	36.42
40	1	37.34
40	2	37.04
40	3	36.8
40	4	36.92
40	5	36.97
40	6	37.55
40	7	49.0
40	8	108.0
40	9	174.0
40	10	147.83
40	11	142.24
40	12	120.77
40	13	101.69
40	14	60.72
40	15	69.79
40	16	60.77
40	17	70.26
40	18	59.25
40	19	62.58
40	20	48.26
40	21	50.0
40	22	51.0
40	23	50.0
40	24	37.52
41	1	98.0
41	2	84.32
41	3	81.82
41	4	87.0
41	5	87.0
41	6	82.1
41	7	133.0
41	8	499.12
41	9	1206.14
41	10	1205.86
41	11	499.12
41	12	293.0
41	13	133.0
41	14	94.88
41	15	102.46
41	16	110.64
41	17	128.0
41	18	132.31
41	19	130.01
41	20	129.0
41	21	129.0
41	22	129.0
41	23	132.0
41	24	110.0
42	1	61.84
42	2	60.0
42	3	60.0
42	4	60.0
42	5	55.93
42	6	64.13
42	7	86.06
42	8	117.0
42	9	134.23
42	10	162.35
42	11	159.25
42	12	162.09
42	13	151.5
42	14	160.92
42	15	168.91
42	16	183.47
42	17	187.78
42	18	162.76
42	19	140.11
42	20	130.0
42	21	130.0
42	22	88.3
42	23	84.5
42	24	80.0
43	1	56.0
43	2	56.0
43	3	56.0
43	4	56.0
43	5	51.35
43	6	52.35
43	7	59.93
43	8	85.66
43	9	85.66
43	10	76.27
43	11	67.81
43	12	59.12
43	13	62.5
43	14	55.0
43	15	55.0
43	16	59.44
43	17	55.93
43	18	67.0
43	19	67.0
43	20	64.0
43	21	64.0
43	22	51.54
43	23	50.53
43	24	50.13
44	1	58.94
44	2	57.98
44	3	57.66
44	4	58.0
44	5	58.0
44	6	58.0
44	7	58.0
44	8	59.0
44	9	57.73
44	10	56.28
44	11	54.03
44	12	49.91
44	13	56.0
44	14	59.0
44	15	51.0
44	16	52.0
44	17	58.14
44	18	55.0
44	19	55.13
44	20	56.92
44	21	54.84
44	22	51.52
44	23	45.0
44	24	45.0
45	1	31.47
45	2	28.62
45	3	25.51
45	4	23.07
45	5	21.9
45	6	23.12
45	7	27.76
45	8	31.76
45	9	36.29
45	10	32.72
45	11	32.21
45	12	32.02
45	13	35.5
45	14	30.45
45	15	30.45
45	16	30.98
45	17	29.21
45	18	29.91
45	19	29.09
45	20	26.51
45	21	23.72
45	22	23.73
45	23	23.01
45	24	20.33
46	1	49.0
46	2	41.11
46	3	40.78
46	4	40.78
46	5	41.25
46	6	44.78
46	7	62.0
46	8	64.0
46	9	120.0
46	10	90.3
46	11	75.53
46	12	71.37
46	13	67.58
46	14	101.24
46	15	180.0
46	16	200.0
46	17	75.0
46	18	75.9
46	19	144.25
46	20	136.33
46	21	114.54
46	22	104.53
46	23	103.66
46	24	95.77
47	1	88.15
47	2	82.05
47	3	79.17
47	4	77.83
47	5	80.5
47	6	82.01
47	7	118.08
47	8	422.37
47	9	386.16
47	10	375.43
47	11	329.85
47	12	273.54
47	13	243.28
47	14	248.45
47	15	277.55
47	16	374.28
47	17	510.47
47	18	532.26
47	19	386.04
47	20	317.05
47	21	182.58
47	22	114.46
47	23	104.23
47	24	81.58
48	1	41.89
48	2	41.45
48	3	41.35
48	4	41.35
48	5	42.42
48	6	49.03
48	7	71.09
48	8	74.29
48	9	64.97
48	10	51.06
48	11	49.15
48	12	45.13
48	13	35.58
48	14	39.6
48	15	48.1
48	16	49.32
48	17	51.09
48	18	58.83
48	19	60.0
48	20	65.55
48	21	53.0
48	22	49.88
48	23	46.11
48	24	44.96
49	1	25.0
49	2	19.08
49	3	18.92
49	4	22.0
49	5	22.0
49	6	22.5
49	7	22.5
49	8	20.85
49	9	20.8
49	10	20.22
49	11	19.56
49	12	19.51
49	13	25.5
49	14	25.5
49	15	21.23
49	16	23.0
49	17	25.5
49	18	20.74
49	19	20.93
49	20	21.06
49	21	20.58
49	22	20.3
49	23	19.55
49	24	27.0
50	1	0.34
50	2	0.04
50	3	0.04
50	4	0.11
50	5	0.43
50	6	1.83
50	7	2.98
50	8	6.1
50	9	6.2
50	10	6.03
50	11	5.05
50	12	4.99
50	13	7.0
50	14	2.6
50	15	2.98
50	16	3.76
50	17	10.0
50	18	10.0
50	19	8.0
50	20	8.0
50	21	4.5
50	22	1.0
50	23	0.42
50	24	7.85
51	1	46.0
51	2	46.0
51	3	46.0
51	4	46.0
51	5	46.0
51	6	47.0
51	7	50.0
51	8	50.0
51	9	40.0
51	10	0.33
51	11	-1.46
51	12	-3.0
51	13	-3.72
51	14	-4.99
51	15	2.31
51	16	6.702
51	17	4.21
51	18	45.0
51	19	46.0
51	20	42.5
51	21	42.5
51	22	32.42
51	23	26.85
51	24	29.62
52	1	41.0
52	2	40.0
52	3	40.0
52	4	39.5
52	5	40.0
52	6	54.26
52	7	57.63
52	8	66.0
52	9	66.0
52	10	60.0
52	11	51.5
52	12	40.96
52	13	39.37
52	14	36.55
52	15	36.95
52	16	39.25
52	17	39.5
52	18	52.5
52	19	39.54
52	20	38.42
52	21	37.3
52	22	36.8
52	23	36.63
52	24	36.43
53	1	35.05
53	2	35.08
53	3	35.12
53	4	35.51
53	5	38.68
53	6	47.0
53	7	49.0
53	8	92.99
53	9	75.38
53	10	59.97
53	11	45.0
53	12	49.0
53	13	40.0
53	14	45.0
53	15	46.37
53	16	46.49
53	17	39.02
53	18	39.66
53	19	44.46
53	20	39.18
53	21	37.24
53	22	35.84
53	23	35.75
53	24	35.96
54	1	21.26
54	2	27.0
54	3	27.0
54	4	27.0
54	5	21.71
54	6	23.67
54	7	24.46
54	8	24.96
54	9	24.63
54	10	24.54
54	11	28.0
54	12	28.0
54	13	25.58
54	14	19.41
54	15	20.38
54	16	22.82
54	17	24.17
54	18	25.02
54	19	24.94
54	20	24.98
54	21	24.97
54	22	23.59
54	23	22.75
54	24	26.4
55	1	13.5
55	2	13.5
55	3	10.47
55	4	11.71
55	5	25.0
55	6	66.0
55	7	66.0
55	8	90.0
55	9	67.0
55	10	66.0
55	11	55.86
55	12	55.03
55	13	54.62
55	14	54.43
55	15	64.0
55	16	64.0
55	17	69.5
55	18	70.0
55	19	67.0
55	20	65.0
55	21	60.0
55	22	31.5
55	23	25.0
55	24	19.22
56	1	31.67
56	2	25.64
56	3	24.0
56	4	18.0
56	5	18.0
56	6	26.47
56	7	32.0
56	8	34.0
56	9	31.0
56	10	33.0
56	11	33.0
56	12	-0.04
56	13	-5.18
56	14	-19.66
56	15	-18.6
56	16	-0.06
56	17	1.51
56	18	11.72
56	19	30.84
56	20	36.48
56	21	37.67
56	22	37.55
56	23	36.99
56	24	30.44
57	1	35.49
57	2	35.07
57	3	34.91
57	4	34.54
57	5	34.94
57	6	36.16
57	7	36.93
57	8	36.71
57	9	36.83
57	10	36.87
57	11	36.82
57	12	31.93
57	13	29.45
57	14	30.23
57	15	36.08
57	16	36.89
57	17	36.77
57	18	36.72
57	19	36.69
57	20	36.53
57	21	36.62
57	22	36.77
57	23	36.42
57	24	36.37
58	1	35.49
58	2	35.07
58	3	34.91
58	4	34.54
58	5	34.94
58	6	36.16
58	7	36.93
58	8	36.71
58	9	36.83
58	10	36.87
58	11	36.82
58	12	31.93
58	13	29.45
58	14	30.23
58	15	36.08
58	16	36.89
58	17	36.77
58	18	36.72
58	19	36.69
58	20	36.53
58	21	36.62
58	22	36.77
